iteration,fracture,collapse_flag,perturbed_D1,perturbed_G1,perturbed_F2,perturbed_H3,perturbed_L2,perturbed_C2
444,63.80309874364609,1,8.757866839097524,-5.356338980451424,-7.049386506315713,2.839713660612784,7.052925626990805,2.9036182641939994
445,59.62592461986014,1,6.636691241866883,-5.2483959961184015,-6.517226058823777,3.1756369400497735,8.318396734075902,3.580693823593931
446,66.25943529199219,1,9.754739227461954,-5.476293164890224,-6.982508667703548,2.8466044619963107,8.106971949529107,4.002637329056564
447,59.970339174058715,1,9.566775978123534,-2.5591545542999983,-6.0673243332242786,2.0916294719316455,7.323612855768387,3.8368630976407823
448,61.4975672998904,1,8.3471278160102,-4.650961224616265,-9.249998556282321,3.422420518185072,7.3544061206683775,3.4870641038035455
449,61.192554624369095,1,8.19533941529579,-4.413574918505729,-4.873212215532951,3.042988753898211,8.227700932038486,3.3497820972568535
450,69.33585069999795,1,9.656071811457593,-7.0771339956164105,-5.3407512182158055,2.7829035218205203,7.363920219707119,3.8883183351875705
451,61.990240261145956,1,7.301075962045051,-5.854676094712303,-7.557068439371546,2.2649789670644624,8.124758704445679,3.954692244173858
452,62.303451881578425,1,7.718215751848797,-5.483166764919806,-5.0551317943481076,2.529893766624771,7.7974560065591385,3.7346505015763563
453,67.16506298604669,1,10.0,-5.668805714670183,-6.164582386454241,2.0973744546881887,7.665992906422208,4.675730592407059
454,57.45193063672736,1,8.059386289751332,-2.781526756522754,-6.57408713450808,2.4013282260896522,7.717718376548171,4.15608597366209
455,65.04966054134124,1,8.065518115790846,-6.546783651105125,-5.039602097289322,1.7188490098522973,7.621089273914582,3.9502338890154207
456,63.98038400579475,1,7.695620769007365,-6.4493798658148815,-5.719598019727741,1.915841584441225,6.87165418494385,3.8359296118451787
457,64.38173551484282,1,8.176741514681227,-6.1141062617914725,-7.4935433355481695,3.374143983858439,7.455110779558045,4.664688191105857
458,59.63536519509896,1,8.640427926654082,-3.079438228264271,-3.070252269749609,3.4756690569461046,7.802649696137047,3.7482623692889345
459,59.264676921842025,1,8.257368313572478,-3.6018449879858747,-7.628905158861883,2.817456728273336,6.721418904796047,3.5525327130457356
460,61.43456629235028,1,8.915073807493062,-3.935952823726036,-6.558742035580865,2.389385108727497,7.344403600597309,4.150083625376929
461,65.5003709476715,1,10.0,-4.786099210252219,-4.86866829758766,3.220808982896576,7.62342948273762,3.3061551036241386
462,68.31149736838545,1,10.0,-6.257917148900464,-5.499302933362899,2.6388508314218346,7.5170082759694505,3.3000745318169113
463,61.6584524944867,1,8.66273054181779,-4.332183261052756,-6.996557460897393,2.7839434368721605,7.065188298288362,3.8336746131929647
464,62.73631918747862,1,8.123028260860382,-5.33727012197193,-7.05941473120942,2.809365562027112,7.226341835961362,5.180931551360916
465,67.29149574653798,1,9.590673065983834,-6.1187169985126495,-5.855313321419085,3.1251183958644573,7.225581661085149,4.2317694399194234
466,64.26731026241882,1,7.851542317386309,-6.2264948232136135,-3.513118654808308,2.9297834552700994,7.648843863580136,4.046851148147774
467,63.96489398526536,1,10.0,-4.034711123063847,-7.120437865051286,3.1748651041013733,7.695098792537701,5.205191359788931
468,68.4910688559232,1,10.0,-6.339854946438269,-5.738390566029339,2.5957530280743217,7.1884259406184094,4.0678012278033355
469,61.180910419282256,1,8.623440602671833,-4.139559012878761,-6.946362812495253,1.941215046877597,7.112376993988558,4.441882653439678
470,64.80257606671502,1,9.057891792036775,-5.3596980698970285,-5.250682706302758,3.6906704735551314,7.298567599905031,3.935408061316651
471,69.54534125137113,1,10.0,-6.851939139267903,-5.926069867551136,3.08516382755833,7.041010106445636,4.214525661900469
472,67.32663626819259,1,9.184226438562472,-6.4432268386104,-5.340820103599233,3.9769134185332664,7.7448229678541285,4.336380855680154
473,65.013551237545,1,6.848004600895388,-7.651186736305323,-4.314883305709126,2.6371432214978276,8.025728649301366,3.803697066345724
474,67.35305943873429,1,9.657404678134466,-6.177974015297309,-6.636100640166932,1.5075122222085544,7.4440957329277495,4.507513203737982
475,65.08474727908327,1,8.025024658174607,-6.698556766270767,-7.157292352243363,1.6995653961522903,7.716128552164107,4.117442705852337
476,64.04487601154364,1,8.738806284936675,-5.50327377398408,-6.634906697374998,1.9868180129936117,7.110626595693407,3.1446210257092133
477,65.9819795274742,1,10.0,-5.127799957299165,-6.963497034636469,2.660603446291873,7.423420201240941,4.1432695158624115
478,65.25396769050631,1,8.915132714507628,-5.742028227195635,-4.451301094253984,2.464201960766086,7.401491062113761,3.982066142371989
479,53.759138164066364,1,4.610768544539203,-4.415646190373812,-7.740603611670998,2.379111503052025,7.261426311568894,5.163152739453422
480,65.65258631092338,1,8.891237155686103,-6.0008698871119694,-6.717544222532049,3.700030363937166,7.465696640019541,4.235539471847641
481,62.60784398061557,1,8.545742291365027,-4.758351989002058,-4.5509544181837915,2.051491107997123,7.937552872154293,4.5584646368463595
482,61.600663791166035,1,8.261062364083497,-4.523315157241515,-6.232497263610179,3.7961551562279525,8.15341032488739,4.602019267654929
483,71.34041028109388,1,10.0,-7.691376018139021,-4.959344216681967,3.5027237514854512,7.901510693448948,3.1316922199059083
484,62.02112733416133,1,6.896990224807323,-6.122394937946284,-5.503678617041632,3.0762153319538195,8.232812915647056,4.018220455981967
485,58.62543370507171,1,6.743817671727672,-4.724916856781362,-7.672113081018788,2.845038172341696,7.995159515140446,3.7115618740730265
486,70.17002655020518,1,8.601332045037825,-8.583611534231707,-6.852661037514392,3.0599097915997104,7.630469754634966,4.163675407940951
487,61.438850666667385,1,8.161200562835255,-4.7666359248544214,-7.401305080722877,2.141520344891638,6.613962284356915,4.477599364354651
488,63.26336409305435,1,7.412266171775875,-6.2689164154864,-5.190297260983978,2.178552601090914,7.456099482693845,4.565634362497179
489,67.62853910573958,1,10.0,-5.9442754699431015,-7.490880642715905,2.772469535566342,7.357741325728095,4.760551439955254
490,59.65299404420381,1,9.793968681225973,-2.061033988835281,-5.90900165609877,3.373330260182379,7.757998210291995,4.207560226437435
491,64.9710686537919,1,8.623711328123196,-5.885637226547775,-5.935349332445161,2.7092282817138167,7.397890654879116,5.3519458403518305
492,64.54519779751371,1,7.06102483882101,-7.365668327340865,-7.499240334995645,2.9746676192202126,7.463838879134632,3.978848488540461
493,65.4313363568442,1,8.685220470941367,-6.09823223627366,-6.411813979106159,3.1666641724016493,7.266280900795491,4.623178330050543
494,65.3798662715773,1,8.051489801996826,-6.664324206400021,-6.053738707590056,3.2382153742535444,8.365798064907446,3.9321078162650607
495,63.81604598054287,1,7.497289971047019,-6.5017545593163675,-7.248675423980394,3.5304472048758404,7.943659731787066,3.9541376854784613
496,64.09344426765556,1,10.0,-4.147146176762135,-5.795577932615399,2.116040669717539,7.4380173013508415,4.233039102859839
497,65.66271279129765,1,7.623332601812342,-7.281219067140724,-7.133230617122892,3.677683144211375,7.458899839291055,4.532742167535593
498,63.47156898277758,1,8.48826217359874,-5.325403811258348,-4.594397049599235,2.164576509495163,7.149341498284867,3.7228491724532846
499,68.26141193316398,1,10.0,-6.257147487183444,-5.355668077652638,2.040819144165253,7.648217998541163,3.137800522917146
500,63.96608971466517,1,8.090081773252646,-5.968711866300911,-6.690587161200417,3.3624850579760173,7.215515464905498,4.597610993899521
501,65.38335209472515,1,10.0,-4.747666660155866,-4.733230675294583,2.81948490229252,7.298608494999752,3.4953250221365515
502,67.77579138244546,1,8.694650577585563,-7.256052880836853,-5.860169477056139,2.53068454299381,8.295336182041943,3.7779934080267155
503,57.736878048569075,1,8.014059045313468,-2.88246593550761,-4.649744870643641,2.9793537081186585,7.851712563891434,3.2569594679027247
504,62.18392795601635,1,9.100961045245871,-4.141312464929632,-7.54154328247372,2.318215488985066,7.500086062744473,4.71705108739761
505,60.19576319496231,1,7.378538533453436,-4.808123151642113,-5.124609789341015,2.8077471927911906,7.351852438702712,3.189408405559214
506,63.24463929110418,1,7.631430410876119,-6.062574580660443,-5.606265589207789,3.2239640826992337,7.273747598693964,3.6748469881251973
507,63.09774078978522,1,7.800901977879716,-5.8132529272941955,-6.515284250374913,2.809390022163708,8.420291850250846,3.979912172334352
508,64.51509707187842,1,8.162233886290055,-6.21934807588119,-7.535649335654424,2.6737011045066246,7.895345131357974,4.485934575149017
509,66.83467000176023,1,9.210132449045105,-6.270916217967643,-5.424398574546153,2.9536454268406853,6.96550155832839,4.2309782667245734
510,62.25562866821133,1,9.199454724355094,-3.9468215679166736,-6.394468523835241,2.8611982550360335,8.312925394603685,4.851105710873509
511,62.36839168898562,1,9.484821455568635,-3.832017501860258,-6.400589534962685,2.27427222938022,7.2110511985598995,4.26240384830091
512,67.00421846880722,1,9.7576260865392,-5.759507925181758,-4.7935142256207275,2.822227128318357,7.149523309042896,4.52126824191257
513,65.09403383069824,1,9.082438096648868,-5.51060812816602,-7.197298405715361,4.19443630556077,7.962511457703851,4.119764453135446
514,65.23911234968324,1,9.878431712185675,-4.815510055499587,-7.441389920511294,3.7907438936899647,8.138308978573654,4.0246251913749
515,60.672535387775,1,8.127132703824204,-4.350769650510069,-6.567360207459341,2.1988314474789963,7.571464999799698,3.964370551245202
516,61.22326351879238,1,8.763525163935325,-3.9190427007256567,-5.4085164371996814,3.135267640765346,7.163363353981967,3.6911633371565067
517,64.8080218114159,1,8.553573727100279,-5.915180694446991,-6.274478565370947,2.9828485595998795,7.900817830934618,4.095941858050066
518,62.717252300236346,1,8.274273512006703,-5.142496080451663,-6.3060966410666035,3.2914733424605775,8.103420016613606,3.748334435188585
519,65.87974704081273,1,10.0,-4.956223520857947,-5.19469516161089,3.9494311143997805,7.156384088847597,3.761879949331871
520,64.08173416767869,1,8.783675615708272,-5.4050817875024535,-6.256911602831766,3.3315533244847573,6.993965415114608,2.9735864758047708
521,65.74141731533314,1,7.477769866000891,-7.341865248368348,-4.074893614992622,3.0704293405127667,7.925102412742342,4.10083272768413
522,62.04729283083703,1,9.54380069102432,-3.676781443101169,-7.034513008599184,1.5223751746549161,7.17561219187586,4.397811267928912
523,63.29389200731998,1,9.858823423816073,-3.9382506228212586,-7.573174881842654,2.2863827111955715,8.142828464824184,4.141402846276115
524,63.51485293676555,1,8.150205538437996,-5.754109249245848,-6.544638838445315,3.2793934081760305,7.141715090196971,3.185763954050917
525,62.857729310618204,1,9.36684820998862,-4.196467594418538,-7.5966539814179725,2.8337378428670434,8.335462156714536,3.738430999875357
526,64.17677747380479,1,8.325688441467952,-5.835876218404858,-6.705974645074572,3.4710214115278752,7.7041878631122644,4.067246911026118
527,61.511358474671376,1,8.91308420091417,-3.7145175664187633,-3.7837932506792002,3.3038769540240875,8.565555662591798,4.475910034118422
528,61.269854856273206,1,7.484750271634769,-5.2358637739295295,-5.766418390004573,2.640342401443472,8.28958429328213,3.1227593467250148
529,67.96028855022429,1,10.0,-6.075445374224343,-5.567959061593651,2.7537092766577502,8.205291243824423,2.7029365588675476
530,68.16258317535468,1,10.0,-6.131654569425526,-6.822983613093599,2.924722056807616,7.489800535571617,5.401201385750812
531,66.11011815301619,1,9.924354251955071,-5.303838160931826,-7.718337471149943,3.498616325670087,7.094404062604796,3.662650355298915
532,64.87951936743242,1,9.126629956854645,-5.381043052970609,-6.031690236047561,3.005170801215436,7.7457247132464815,3.92252819940473
533,64.63500971031746,1,9.72612265346686,-4.715877644786165,-5.664734116065887,2.4177198912409694,7.287026244072863,3.4700791188661926
534,67.68075441434392,1,10.0,-5.711947194340915,-3.5871396396828015,3.499597957138781,8.258306424146571,4.397835515018361
535,64.52561527482061,1,7.483427481137433,-6.755639397663899,-5.325605782869197,3.013164726396961,8.567345513606165,4.219910715045541
536,69.11054272195355,1,10.0,-6.600110975249102,-5.037575458546176,2.8910241985997898,7.25543701457968,3.9943219599202044
537,66.11005046095164,1,10.0,-5.202537664114742,-6.013999614438991,1.984607851169816,7.546063239728898,3.5330798507617605
538,63.69068015954471,1,10.0,-3.7714784933699486,-4.748776936413435,3.3350684218133595,7.690648441382598,5.200291801265653
539,66.57928814905236,1,9.083453655903618,-6.307561448318941,-5.640716778496038,3.268320810473031,7.425342438081126,2.919632936014227
540,66.57833822505226,1,8.61871596016656,-6.763975442045568,-5.341209132694013,2.736878065975995,6.941238180794293,3.7926470922037434
541,66.05026293257097,1,10.0,-5.23086171181162,-6.412487456084419,2.2648294395498354,6.502696931801011,3.530356174210968
542,69.40971446000887,1,9.96342852549618,-6.96504277175704,-7.505745413820515,3.0863376309824644,6.318533489731699,3.628592948130541
543,60.677839152582536,1,8.317171668674671,-4.158567270512152,-7.976684235167953,2.845990737118029,7.874189056371653,4.520117183767169
544,60.557096048268406,1,6.924727359602122,-5.42463951991038,-6.253253834869163,3.6579725257710987,7.499538452217298,3.6793657493147975
545,64.42791841817629,1,9.22818724781632,-5.132970083109782,-5.302999568934887,1.6775276359599025,7.174795469246405,3.506714026969347
546,61.516487649042,1,9.623114432688888,-3.351373556343033,-6.899845191157856,2.034800436934052,7.431442135860695,3.108719328144662
547,68.17520466960656,1,9.434122353651233,-6.669659906661979,-3.866733451107328,2.73188180781528,7.42397662811348,3.3872765049800058
548,65.92061288300656,1,9.472414445789612,-5.57636343979393,-4.707920160575866,2.736792433432477,7.311428645956844,2.890270199581277
549,66.52279764474231,1,9.13342868720229,-6.183831147942394,-5.486046742424625,3.2056001936109135,7.296310644394613,3.866915648948619
550,67.20537484068893,1,10.0,-5.562468667134703,-4.718398431576663,3.249561393869118,7.91782877879834,4.35538332310448
551,65.22564430028424,1,8.322044145647665,-6.454437545383334,-6.853443254447834,2.8374384998048545,7.606888710853732,3.1359252260116284
552,64.71100421182567,1,9.190565321992663,-5.45484988051483,-7.623909982012519,2.5654951338906815,6.934426886301728,2.3257260299269444
553,65.13274442796927,1,8.489467865654468,-6.2568083447262755,-7.880144746444303,2.482344761702054,7.551802813402321,4.247917243417862
554,64.85115352172654,1,8.695558450872017,-5.695188360539262,-4.262117689264376,2.7371504389919994,7.716013908412926,4.5055523308993335
555,68.30757609805383,1,10.0,-6.231816574542846,-7.55504740113585,3.793568413307016,7.545617009986097,4.655291467524054
556,66.66879164071564,1,9.027086514206008,-6.448525307276768,-6.1556482823530425,2.353381034628118,7.118492952451261,3.859454272774612
557,64.8727989424677,1,9.31936296662752,-5.093043508887357,-4.8832501332970555,3.4820694776059877,7.9306592173861175,3.950381352684365
558,58.9080909854605,1,6.446864877431322,-4.985662714093925,-4.2937844299769665,2.7363536875032133,8.151896159222348,3.83589260735142
559,62.35041447741972,1,8.581909968711178,-4.772811286738039,-6.345208635549045,2.356847780731672,7.663783925013798,2.734296595016334
560,61.13199836507199,1,7.8137842800929675,-4.722166820717858,-5.035931482007815,2.3031367318797327,8.249956927860605,5.083799456770867
561,67.80611908957768,1,10.0,-6.083288125897736,-7.351594766188731,2.4257285111050906,7.247890907073839,4.073403725831798
562,66.74535692244734,1,9.111049168578706,-6.370632652305929,-6.228026252362691,2.8837349918843147,7.900033079577205,3.264190987682031
563,62.58221088239098,1,8.251313306992143,-5.287614258037309,-7.598935432411863,2.812641308252185,7.257309217746636,2.5725424297338058
564,62.51716117492326,1,8.033872936314138,-5.243504644642494,-7.517846473301001,4.016188594672579,7.924797738364207,5.200920270364183
565,61.95805574941735,1,7.646574623442363,-5.489219028599461,-5.894601440103841,1.702633488385164,7.187487156633512,3.8691652484222105
566,67.5426048085695,1,10.0,-5.890495509992608,-6.331346051624789,2.2594507246697857,7.152184375133801,4.535848837664029
567,66.84768126231246,1,10.0,-5.4334815907452585,-4.092079206040109,3.1702270558049976,6.681085941449721,4.047947017004802
568,68.12232110025006,1,9.872324287151748,-6.247695265728994,-5.729270914978284,2.6572222086788977,6.963271075125766,4.931597576059347
569,67.60198880103134,1,10.0,-5.9491737349584515,-5.792241173355305,2.240277534675934,6.194870116435401,4.39350683338836
570,61.47438915664164,1,8.154511860077513,-4.6566147455065865,-6.627143444930105,2.6857966734932024,7.93032151086808,4.532384715303228
571,62.35291062703056,1,8.09862449148197,-5.019027250390379,-5.777453746577305,3.7260244618695237,7.624917360554373,5.602583357011984
572,66.63418855265228,1,9.149101695549989,-6.253998485156617,-5.899424158976343,3.2435293743925984,6.6846213824747105,4.251155314499746
573,64.28766750291128,1,8.14022657979129,-6.160477206947683,-7.622198348103004,2.5121485597674242,7.55880198160804,4.413847101060829
574,68.05229187061893,1,10.0,-6.186611729917265,-6.870732262319139,2.4555547751347384,7.0705981718145,4.135263423213852
575,66.03351617995249,1,8.427150809863194,-6.781914066175263,-7.126090136955944,2.4572212151164505,7.371489721567835,3.451243479027481
576,64.04944192394552,1,9.404341742912889,-4.815858615112925,-7.2843775172437395,2.7758136563930216,7.34321937662931,3.2557565631603542
577,66.6757952632305,1,9.35594308572289,-6.050516389505326,-5.22248733663241,2.352660312034875,7.086737831181357,4.411852321156784
578,62.25972154378111,1,8.66928431755471,-4.688287995422087,-6.531184552850208,1.3821493034484922,7.207400287878529,3.3874041397982966
579,61.32001951516632,1,8.58669490498701,-4.186998806253158,-6.534317894713039,3.0042905439311265,7.064816166846284,4.191532110795497
580,69.82003653426588,1,10.0,-6.980034156267329,-4.812213479427853,2.711899567593291,6.708610159682932,3.9913859694638734
581,61.60168231145765,1,8.98248317297589,-3.951553206864359,-6.775255303187061,2.6638853969484786,6.842499617406066,4.6049658066040315
582,64.95114427754365,1,8.705310509864407,-5.872938244707251,-7.446490930051647,3.0904370850799654,8.158428999065363,4.14409252990954
583,64.85631904027072,1,7.856799427469119,-6.730081878692022,-7.747098634718049,3.3748082904512753,7.535674105431129,3.6621805183199174
584,62.32540251688502,1,8.759365734690569,-4.6478597593289175,-7.18722674219577,2.218730719910903,7.320984969293703,2.757026341451691
585,67.47592843851619,1,9.697466636632623,-6.018596837705863,-4.80565808152515,2.8344380432930727,7.402928908508453,5.00630602811594
586,59.95590259977427,1,7.749661255028974,-4.244040215743197,-5.374012425932445,2.986193044028221,7.15675274790315,4.916063216300277
587,62.37792550723476,1,7.8184238968389534,-5.432371283792403,-6.130133024117847,3.0725103655934376,7.759339904716576,4.061634213528276
588,66.27599017818723,1,10.0,-5.219493458203668,-5.950086840794788,2.0486675226331825,7.402304644190843,4.869147291769624
589,66.47675793144191,1,9.174015131928847,-6.098210960997271,-5.128668454610591,3.048601284929989,7.678250239032811,3.7248743865444673
590,67.03912975538773,1,8.987128284609748,-6.793347251065846,-7.907292382315891,2.7635246241707003,6.313904015305744,3.6116505832050008
591,63.24480684466838,1,7.91873687346643,-5.7980389801810945,-5.841088411877552,2.709087895677472,7.774211551859395,3.4703403380740268
592,62.712003967304476,1,8.543538846910694,-4.9661294029259455,-7.842781229966379,2.884251700455458,7.921828690753213,3.963375515069747
593,66.89673722169421,1,8.475974619794647,-7.086313666238251,-7.093942013330422,3.6123013326986335,6.858229946197221,4.345017230718772
594,64.81872421779742,1,8.521414125019474,-5.966742697546087,-5.966886970166527,3.137559855349591,7.300665579359077,3.952767262120796
595,68.53156252838326,1,9.656636880788442,-6.596426791121108,-5.2400071181415555,3.0006526661967587,7.69347165252109,4.800234645065505
596,62.53851984919621,1,8.560159861015853,-4.7174903180990695,-4.427321101683823,2.0589494844334197,7.738262213311582,4.462304313602475
597,69.19760543019407,1,9.254196831378607,-7.399453449780346,-5.2534099703266035,2.9116581995557667,8.141118463825876,3.1036819857066194
598,63.28442808336781,1,8.98397229743976,-4.722641706315075,-5.829521239470215,2.8749153445190645,7.464307323965508,4.202299329566963
599,63.7002191759727,1,8.340792593806492,-5.507807850442365,-5.196911616849908,4.129608223217657,7.751493456091588,3.3459928122904294
600,60.299169331866906,1,7.037280570664029,-5.289989017493205,-7.275740053410582,2.479127077923821,7.099072080430317,4.143842450580805
601,63.128255700660326,1,7.938338091567596,-5.782101002086124,-6.8103209616553855,2.7977318684168773,7.354365146092642,3.5319990806746864
602,60.57525427317129,1,6.931242170441421,-5.384437245434048,-3.712847264366278,1.6100862367128554,7.782932588652577,3.7587828532042646
603,64.4416380371972,1,7.794403315486903,-6.524811124901333,-7.396746942397655,3.1100196881316373,7.552956135123218,4.765862683350008
604,66.46108361253496,1,10.0,-5.382751377134711,-6.8859217123207275,2.5848942368739465,7.708493539331723,3.548342518770474
605,62.82174589261463,1,8.951091691636156,-4.57620818243297,-6.417901354864539,3.755337068586361,6.406454150120702,3.927571580921166
606,63.86017221754089,1,10.0,-4.128111821747789,-7.111131900195653,2.2016653959257217,7.320810589338406,3.628141655384697
607,70.13643190962996,1,9.80397708378008,-7.369219589891327,-6.10682273098874,2.49053456091389,6.814094134913752,4.702579658032623
608,68.53383314585182,1,9.164028876620941,-7.154627639753336,-6.39882679621748,3.756729892739582,7.477642007412939,4.129656027097634
609,66.60411530403125,1,9.586023111582367,-5.825762870008872,-5.267034767992431,2.145089897210079,7.202728546198045,3.7246497330720656
610,61.24553949741881,1,8.92262254024663,-3.706338378375696,-4.51042123234333,2.887746058813249,7.551616249865583,3.947235525406072
611,60.40649906524256,1,8.593116578007159,-3.7418154784285758,-7.40803647784512,3.530271366105503,7.12996032080196,4.11415431464861
612,69.38684614387716,1,10.0,-6.704110680574985,-5.32539932012827,3.7631672861749754,7.873690440507044,3.4747894207182575
613,67.0421816666874,1,9.263008386456969,-6.311145178879165,-5.619015534388594,3.418171510792326,7.384518987662687,3.7550703960848715
614,63.75597915196176,1,8.919334497803126,-5.054245903832049,-6.438450673361811,2.871843055828294,6.921872620198149,4.732918484249482
615,67.38455463830485,1,10.0,-5.755835124169014,-7.0922312444815505,3.5508953677616693,7.494298253963292,4.7758815224248705
616,66.38516536788349,1,8.742067993260797,-6.430821343103746,-4.658038154144501,2.544992936202513,7.756779389275543,4.750132780210476
617,61.09631193672363,1,8.479825802589493,-4.1039242735525825,-6.049375024221057,2.8078529062279904,8.062567336093915,4.467072626293974
618,65.331227886516,1,8.792054234178988,-5.891891641575282,-6.117567842181528,3.100545068888521,7.61422313324904,5.0361609901186135
619,60.300493768994436,1,7.86914325487224,-4.3267195909838705,-4.696078262062425,3.0157927474033652,7.842019744826697,2.9259465426544486
620,66.33104025675672,1,9.118106170544815,-6.1453665066405225,-6.914644180187158,2.9134297173526513,7.026574031774053,5.015589454920942
621,63.537959656783194,1,8.706048649071558,-5.07238810258768,-6.191392743544867,2.80446491428061,8.168973696026855,5.028815667884539
622,63.275715276188265,1,8.817323495058213,-4.960906409976372,-5.9847291086065395,2.3283497661782335,7.125746982447734,3.723187021171593
623,63.78480790509095,1,9.148693302890255,-4.736116533075479,-6.732504026200065,3.889123417668821,8.913830818058702,4.081432122067398
624,62.38935906048856,1,8.497977715307831,-4.765592838206041,-6.48390701314955,3.7208995195780386,8.147156733890743,3.238030294288882
625,61.91752290756934,1,8.633339522440195,-4.474645284677592,-6.2969089756231655,2.7046758181895836,6.516585854743754,4.091180236027524
626,65.32405324354131,1,10.0,-4.858826500726787,-6.4227218871410985,2.0716290407653037,6.718815646754935,3.6962796204983
627,64.24286006563551,1,8.987805611062523,-5.210667335380645,-7.010910174611073,3.087637606661301,8.076906790409884,4.305507505031579
628,65.90456974565569,1,9.496286055117771,-5.500441906259419,-7.63435497768813,3.6471322556182857,8.700681183030243,4.397679768052775
629,65.94740466287091,1,8.654225684128496,-6.517597538412403,-6.435752867432064,2.10790754250171,6.6850155345470235,3.680411968274451
630,64.49953930336959,1,9.182867423107423,-5.07632804849152,-5.07491923692589,3.12958103229974,8.32583041578146,3.4309913905616414
631,67.98021529123474,1,10.0,-6.123214444201796,-6.567994897528844,2.5119196046335683,7.677266070991222,3.716673250215695
632,62.32388308034841,1,7.506527241942829,-5.846178259412807,-5.625705712719679,1.8911547793941996,7.285366836265649,2.633904873431217
633,62.044911271933486,1,7.66723454956576,-5.503788865239403,-7.015085763376759,2.4799920446141965,8.04253486406651,3.521203277927657
634,66.99486978710522,1,9.78008384324063,-5.640680501795941,-4.098079447978766,3.1649049406237917,7.958451245871466,4.5081342318041395
635,64.69115915188561,1,8.982284691266972,-5.343754810650955,-5.120557399295521,3.350057081017923,8.598810469760835,3.562491329014404
636,58.102441371540316,1,6.535181996920341,-4.574665049979435,-4.917331793801072,2.9056879921363503,7.03132435715867,3.8077922219137283
637,65.12622127426773,1,8.750286769171572,-5.806879057013172,-4.867638718501956,4.124555361429161,6.31816837479011,4.543811201265145
638,64.17139295432753,1,9.5187487629585,-4.746195169502662,-7.65799633940558,2.836526306542901,7.281244774013906,3.955276152900825
639,69.95579094241342,1,10.0,-7.001329952438605,-5.616050869975195,2.621670725105054,8.127203910019718,4.398486610212565
640,58.69033473223864,1,6.841496188134782,-4.569737328826532,-5.802956594963857,1.98308599861563,7.730744747148781,4.767802832359575
641,65.19348535062771,1,9.353046936504102,-5.247087297851253,-6.5811699045587195,3.392960932068471,8.227470719754436,4.89290707190587
642,66.16822632508057,1,9.29797601192055,-5.838184143426517,-5.59526606206207,2.694297477208373,7.917724780526628,3.942303948191325
643,65.34626363066582,1,8.933344966242672,-5.775766545244429,-6.239791087483111,3.6655950055769244,7.478916794896369,4.375685363925894
644,64.54072125605595,1,9.065981175267275,-5.472221784201052,-8.560797141446303,2.0939750264386134,7.789421249930462,3.320554236270051
645,68.81195125339713,1,10.0,-6.467038759679846,-6.288591587430478,3.7783999717087604,7.377516944824821,3.9114120112713153
646,62.19367570506272,1,9.407842079039067,-3.7405819914217853,-5.591980560431789,2.953593394922609,7.48483511451454,4.121827692404782
647,69.88855696953019,1,10.0,-7.06498285382457,-5.338145524398338,2.58477272747846,7.05117692973986,3.2881084859904215
648,62.87851877167962,1,8.785283283331006,-4.754115133332329,-6.440874130393934,2.6296865704618346,8.074696732767944,3.733710210693778
649,68.75208156229232,1,9.742277933267621,-6.697604643346003,-6.335707821025186,3.8273242615847947,7.121373397527565,4.11017425256343
650,63.9918355354881,1,7.697737518204287,-6.397534333897978,-7.489720617978853,3.8324265947093155,7.10458758495949,4.565624751145742
651,66.17532102826101,1,9.895601536279106,-5.2731248918634055,-6.482926644530402,2.6585484168403917,7.634034920316939,4.569025027132868
652,69.49388684660691,1,9.629879588339243,-7.101231331161557,-5.747229793990861,3.7406606675032528,8.170669922531026,4.152549280009663
653,60.13602904914545,1,7.302424522261287,-5.049364346333247,-8.483446731961049,2.6675809296846333,6.998791863966009,3.1415870578742493
654,64.83570765693511,1,9.767101020734028,-4.573911156053529,-5.164176180959939,3.826480849807645,8.63784699337759,4.236681371374666
655,61.09439423494064,1,8.588434497368391,-4.096739953732218,-8.113652925649482,3.5372655424605695,7.587608222416191,4.229232488166941
656,66.18355684632054,1,9.515955376570961,-5.571297445416003,-4.774911801025282,3.997479478523898,6.9069322544726255,3.96101209149491
657,65.03603597149734,1,9.233150262600914,-5.379190906537632,-6.173399840012449,1.397880379200312,7.793326761091606,5.095729031923069
658,65.4538945802608,1,8.662175920241927,-6.218828732930215,-6.784729406522557,2.951785108391735,6.953474819387573,3.798322217908314
659,63.316799588398155,1,7.682661128284419,-6.094168428078355,-6.948939088872045,2.96308079164226,7.838594545422518,3.778668508533318
660,57.701493031912804,1,7.6764079305541655,-3.3130276752288648,-6.046324317938989,1.8162474505664608,7.201283397205885,4.255011673634125
661,68.14260179459527,1,9.320220964901393,-7.031982749902369,-7.886174150733283,2.994032820415422,6.081082139646741,3.1930028405484983
662,62.968561267898224,1,7.86858953221399,-5.773341753808933,-6.679783158516921,2.49699623256061,7.529362811350605,3.5004110731294316
663,64.64178888223728,1,9.61383377687655,-4.822392873899084,-7.0476658224099396,3.0187399640404293,7.622812929197881,4.0994687360316755
664,66.07764816792222,1,8.8469690041066,-6.264166598150106,-5.574581327216093,2.3142320746173612,6.912060003127471,4.902058883559363
665,63.49625841996954,1,10.0,-3.8014084131997548,-5.007015263038121,3.3035089908357964,6.326084889106083,4.3118373187965835
